Business Unit,Operating Unit,Account,Product,Sub-Product,Book Code,Affliate,Project ID,Class,Currency,Amount,ADB Date,Accounting Date,Trade Ref,Narrative,Operating Unit Affliate,Acctg Reason Code,Relation ID,Reversal,IntraDay,Source, Trade Group ID,Client Code,Client Name,Doc Seq Number
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-198.7,04/03/2019,04/03/2019,MCHLE853016,LE853016_20190403_227,   ,GL,  ,   ,N,MID, , , ,489
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,198.7,04/03/2019,04/03/2019,MCHLE853016,LE853016_20190403_227,   ,GL,  ,   ,N,MID, , , ,490
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-57.73,04/03/2019,04/03/2019,MCHLE853034,LE853034_20190403_228,   ,GL,  ,   ,N,MID, , , ,491
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,57.73,04/03/2019,04/03/2019,MCHLE853034,LE853034_20190403_228,   ,GL,  ,   ,N,MID, , , ,492
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-2.05,04/03/2019,04/03/2019,MCHLE852330,LE852330_20190403_229,   ,GL,  ,   ,N,MID, , , ,493
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,2.05,04/03/2019,04/03/2019,MCHLE852330,LE852330_20190403_229,   ,GL,  ,   ,N,MID, , , ,494
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-5.75,04/03/2019,04/03/2019,MCHLE852348,LE852348_20190403_230,   ,GL,  ,   ,N,MID, , , ,495
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,5.75,04/03/2019,04/03/2019,MCHLE852348,LE852348_20190403_230,   ,GL,  ,   ,N,MID, , , ,496
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-1.48,04/03/2019,04/03/2019,MCHLE852381,LE852381_20190403_231,   ,GL,  ,   ,N,MID, , , ,497
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,1.48,04/03/2019,04/03/2019,MCHLE852381,LE852381_20190403_231,   ,GL,  ,   ,N,MID, , , ,498
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-0.82,04/03/2019,04/03/2019,MCHLE852407,LE852407_20190403_232,   ,GL,  ,   ,N,MID, , , ,499
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,0.82,04/03/2019,04/03/2019,MCHLE852407,LE852407_20190403_232,   ,GL,  ,   ,N,MID, , , ,500
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-1.61,04/03/2019,04/03/2019,MCHLE852431,LE852431_20190403_233,   ,GL,  ,   ,N,MID, , , ,501
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,1.61,04/03/2019,04/03/2019,MCHLE852431,LE852431_20190403_233,   ,GL,  ,   ,N,MID, , , ,502
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-1.4,04/03/2019,04/03/2019,MCHLE852443,LE852443_20190403_234,   ,GL,  ,   ,N,MID, , , ,503
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,1.4,04/03/2019,04/03/2019,MCHLE852443,LE852443_20190403_234,   ,GL,  ,   ,N,MID, , , ,504
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-3.45,04/03/2019,04/03/2019,MCHLE852476,LE852476_20190403_235,   ,GL,  ,   ,N,MID, , , ,505
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,3.45,04/03/2019,04/03/2019,MCHLE852476,LE852476_20190403_235,   ,GL,  ,   ,N,MID, , , ,506
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-3.78,04/03/2019,04/03/2019,MCHLE852479,LE852479_20190403_236,   ,GL,  ,   ,N,MID, , , ,507
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,3.78,04/03/2019,04/03/2019,MCHLE852479,LE852479_20190403_236,   ,GL,  ,   ,N,MID, , , ,508
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-4.6,04/03/2019,04/03/2019,MCHLE852486,LE852486_20190403_237,   ,GL,  ,   ,N,MID, , , ,509
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,4.6,04/03/2019,04/03/2019,MCHLE852486,LE852486_20190403_237,   ,GL,  ,   ,N,MID, , , ,510
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-0.27,04/03/2019,04/03/2019,MCHLE852490,LE852490_20190403_238,   ,GL,  ,   ,N,MID, , , ,511
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,0.27,04/03/2019,04/03/2019,MCHLE852490,LE852490_20190403_238,   ,GL,  ,   ,N,MID, , , ,512
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-1.35,04/03/2019,04/03/2019,MCHLE852496,LE852496_20190403_239,   ,GL,  ,   ,N,MID, , , ,513
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,1.35,04/03/2019,04/03/2019,MCHLE852496,LE852496_20190403_239,   ,GL,  ,   ,N,MID, , , ,514
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-0.43,04/03/2019,04/03/2019,MCHLE852510,LE852510_20190403_240,   ,GL,  ,   ,N,MID, , , ,515
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,0.43,04/03/2019,04/03/2019,MCHLE852510,LE852510_20190403_240,   ,GL,  ,   ,N,MID, , , ,516
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-2.71,04/03/2019,04/03/2019,MCHLE852513,LE852513_20190403_241,   ,GL,  ,   ,N,MID, , , ,517
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,2.71,04/03/2019,04/03/2019,MCHLE852513,LE852513_20190403_241,   ,GL,  ,   ,N,MID, , , ,518
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-4.19,04/03/2019,04/03/2019,MCHLE852526,LE852526_20190403_242,   ,GL,  ,   ,N,MID, , , ,519
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,4.19,04/03/2019,04/03/2019,MCHLE852526,LE852526_20190403_242,   ,GL,  ,   ,N,MID, , , ,520
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-5.18,04/03/2019,04/03/2019,MCHLE852532,LE852532_20190403_243,   ,GL,  ,   ,N,MID, , , ,521
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,5.18,04/03/2019,04/03/2019,MCHLE852532,LE852532_20190403_243,   ,GL,  ,   ,N,MID, , , ,522
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-16.43,04/03/2019,04/03/2019,MCHLE852735,LE852735_20190403_244,   ,GL,  ,   ,N,MID, , , ,523
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,16.43,04/03/2019,04/03/2019,MCHLE852735,LE852735_20190403_244,   ,GL,  ,   ,N,MID, , , ,524
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-55.21,04/03/2019,04/03/2019,MCHLE852825,LE852825_20190403_245,   ,GL,  ,   ,N,MID, , , ,525
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,55.21,04/03/2019,04/03/2019,MCHLE852825,LE852825_20190403_245,   ,GL,  ,   ,N,MID, , , ,526
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-10.93,04/03/2019,04/03/2019,MCHLE852874,LE852874_20190403_246,   ,GL,  ,   ,N,MID, , , ,527
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,10.93,04/03/2019,04/03/2019,MCHLE852874,LE852874_20190403_246,   ,GL,  ,   ,N,MID, , , ,528
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-7.18,04/03/2019,04/03/2019,MCHLE852887,LE852887_20190403_247,   ,GL,  ,   ,N,MID, , , ,529
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,7.18,04/03/2019,04/03/2019,MCHLE852887,LE852887_20190403_247,   ,GL,  ,   ,N,MID, , , ,530
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-20.16,04/03/2019,04/03/2019,MCHLE852898,LE852898_20190403_248,   ,GL,  ,   ,N,MID, , , ,531
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,20.16,04/03/2019,04/03/2019,MCHLE852898,LE852898_20190403_248,   ,GL,  ,   ,N,MID, , , ,532
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-10.26,04/03/2019,04/03/2019,MCHLE852901,LE852901_20190403_249,   ,GL,  ,   ,N,MID, , , ,533
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,10.26,04/03/2019,04/03/2019,MCHLE852901,LE852901_20190403_249,   ,GL,  ,   ,N,MID, , , ,534
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-22.41,04/03/2019,04/03/2019,MCHLE700031,LE700031_20190403_252,   ,GL,  ,   ,N,MID, , , ,535
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,22.41,04/03/2019,04/03/2019,MCHLE700031,LE700031_20190403_252,   ,GL,  ,   ,N,MID, , , ,536
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-30.4,04/03/2019,04/03/2019,MCHLE800742,LE800742_20190403_253,   ,GL,  ,   ,N,MID, , , ,537
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,30.4,04/03/2019,04/03/2019,MCHLE800742,LE800742_20190403_253,   ,GL,  ,   ,N,MID, , , ,538
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-25.04,04/03/2019,04/03/2019,MCHLE800750,LE800750_20190403_254,   ,GL,  ,   ,N,MID, , , ,539
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,25.04,04/03/2019,04/03/2019,MCHLE800750,LE800750_20190403_254,   ,GL,  ,   ,N,MID, , , ,540
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-44.1,04/03/2019,04/03/2019,MCHLE800754,LE800754_20190403_255,   ,GL,  ,   ,N,MID, , , ,541
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,44.1,04/03/2019,04/03/2019,MCHLE800754,LE800754_20190403_255,   ,GL,  ,   ,N,MID, , , ,542
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-79.54,04/03/2019,04/03/2019,MCHLE800767,LE800767_20190403_256,   ,GL,  ,   ,N,MID, , , ,543
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,79.54,04/03/2019,04/03/2019,MCHLE800767,LE800767_20190403_256,   ,GL,  ,   ,N,MID, , , ,544
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-32.83,04/03/2019,04/03/2019,MCHLE700032,LE700032_20190403_257,   ,GL,  ,   ,N,MID, , , ,545
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,32.83,04/03/2019,04/03/2019,MCHLE700032,LE700032_20190403_257,   ,GL,  ,   ,N,MID, , , ,546
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-19.7,04/03/2019,04/03/2019,MCHLE800743,LE800743_20190403_258,   ,GL,  ,   ,N,MID, , , ,547
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,19.7,04/03/2019,04/03/2019,MCHLE800743,LE800743_20190403_258,   ,GL,  ,   ,N,MID, , , ,548
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-23.81,04/03/2019,04/03/2019,MCHLE800747,LE800747_20190403_259,   ,GL,  ,   ,N,MID, , , ,549
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,23.81,04/03/2019,04/03/2019,MCHLE800747,LE800747_20190403_259,   ,GL,  ,   ,N,MID, , , ,550
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-58.72,04/03/2019,04/03/2019,MCHLE800755,LE800755_20190403_260,   ,GL,  ,   ,N,MID, , , ,551
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,58.72,04/03/2019,04/03/2019,MCHLE800755,LE800755_20190403_260,   ,GL,  ,   ,N,MID, , , ,552
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-24.76,04/03/2019,04/03/2019,MCHLE800768,LE800768_20190403_261,   ,GL,  ,   ,N,MID, , , ,553
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,24.76,04/03/2019,04/03/2019,MCHLE800768,LE800768_20190403_261,   ,GL,  ,   ,N,MID, , , ,554
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-15.27,04/03/2019,04/03/2019,MCHLE700034,LE700034_20190403_262,   ,GL,  ,   ,N,MID, , , ,555
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,15.27,04/03/2019,04/03/2019,MCHLE700034,LE700034_20190403_262,   ,GL,  ,   ,N,MID, , , ,556
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-14.2,04/03/2019,04/03/2019,MCHLE800745,LE800745_20190403_263,   ,GL,  ,   ,N,MID, , , ,557
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,14.2,04/03/2019,04/03/2019,MCHLE800745,LE800745_20190403_263,   ,GL,  ,   ,N,MID, , , ,558
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-14.5,04/03/2019,04/03/2019,MCHLE800749,LE800749_20190403_264,   ,GL,  ,   ,N,MID, , , ,559
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,14.5,04/03/2019,04/03/2019,MCHLE800749,LE800749_20190403_264,   ,GL,  ,   ,N,MID, , , ,560
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-22.71,04/03/2019,04/03/2019,MCHLE800756,LE800756_20190403_265,   ,GL,  ,   ,N,MID, , , ,561
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,22.71,04/03/2019,04/03/2019,MCHLE800756,LE800756_20190403_265,   ,GL,  ,   ,N,MID, , , ,562
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-26.98,04/03/2019,04/03/2019,MCHLE800769,LE800769_20190403_266,   ,GL,  ,   ,N,MID, , , ,563
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,26.98,04/03/2019,04/03/2019,MCHLE800769,LE800769_20190403_266,   ,GL,  ,   ,N,MID, , , ,564
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-12.55,04/03/2019,04/03/2019,MCHLE700033,LE700033_20190403_267,   ,GL,  ,   ,N,MID, , , ,565
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,12.55,04/03/2019,04/03/2019,MCHLE700033,LE700033_20190403_267,   ,GL,  ,   ,N,MID, , , ,566
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-13.03,04/03/2019,04/03/2019,MCHLE800744,LE800744_20190403_268,   ,GL,  ,   ,N,MID, , , ,567
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,13.03,04/03/2019,04/03/2019,MCHLE800744,LE800744_20190403_268,   ,GL,  ,   ,N,MID, , , ,568
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-13.74,04/03/2019,04/03/2019,MCHLE800748,LE800748_20190403_269,   ,GL,  ,   ,N,MID, , , ,569
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,13.74,04/03/2019,04/03/2019,MCHLE800748,LE800748_20190403_269,   ,GL,  ,   ,N,MID, , , ,570
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-18.65,04/03/2019,04/03/2019,MCHLE800757,LE800757_20190403_270,   ,GL,  ,   ,N,MID, , , ,571
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,18.65,04/03/2019,04/03/2019,MCHLE800757,LE800757_20190403_270,   ,GL,  ,   ,N,MID, , , ,572
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-27.85,04/03/2019,04/03/2019,MCHLE800770,LE800770_20190403_271,   ,GL,  ,   ,N,MID, , , ,573
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,27.85,04/03/2019,04/03/2019,MCHLE800770,LE800770_20190403_271,   ,GL,  ,   ,N,MID, , , ,574
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-37.66,04/03/2019,04/03/2019,MCHLE800762,LE800762_20190403_273,   ,GL,  ,   ,N,MID, , , ,575
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,37.66,04/03/2019,04/03/2019,MCHLE800762,LE800762_20190403_273,   ,GL,  ,   ,N,MID, , , ,576
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-59.27,04/03/2019,04/03/2019,MCHLE800763,LE800763_20190403_274,   ,GL,  ,   ,N,MID, , , ,577
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,59.27,04/03/2019,04/03/2019,MCHLE800763,LE800763_20190403_274,   ,GL,  ,   ,N,MID, , , ,578
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-88.16,04/03/2019,04/03/2019,MCHLE800764,LE800764_20190403_275,   ,GL,  ,   ,N,MID, , , ,579
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,88.16,04/03/2019,04/03/2019,MCHLE800764,LE800764_20190403_275,   ,GL,  ,   ,N,MID, , , ,580
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-39.24,04/03/2019,04/03/2019,MCHLE800765,LE800765_20190403_276,   ,GL,  ,   ,N,MID, , , ,581
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,39.24,04/03/2019,04/03/2019,MCHLE800765,LE800765_20190403_276,   ,GL,  ,   ,N,MID, , , ,582
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-54.77,04/03/2019,04/03/2019,MCHLE800771,LE800771_20190403_277,   ,GL,  ,   ,N,MID, , , ,583
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,54.77,04/03/2019,04/03/2019,MCHLE800771,LE800771_20190403_277,   ,GL,  ,   ,N,MID, , , ,584
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-353.75,04/03/2019,04/03/2019,MCHLE800772,LE800772_20190403_278,   ,GL,  ,   ,N,MID, , , ,585
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,353.75,04/03/2019,04/03/2019,MCHLE800772,LE800772_20190403_278,   ,GL,  ,   ,N,MID, , , ,586
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-263.2,04/03/2019,04/03/2019,MCHLE800773,LE800773_20190403_279,   ,GL,  ,   ,N,MID, , , ,587
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,263.2,04/03/2019,04/03/2019,MCHLE800773,LE800773_20190403_279,   ,GL,  ,   ,N,MID, , , ,588
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-1603.77,04/03/2019,04/03/2019,MCHLE800760,LE800760_20190403_280,   ,GL,  ,   ,N,MID, , , ,589
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,1603.77,04/03/2019,04/03/2019,MCHLE800760,LE800760_20190403_280,   ,GL,  ,   ,N,MID, , , ,590
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-320.75,04/03/2019,04/03/2019,MCHLE800766,LE800766_20190403_281,   ,GL,  ,   ,N,MID, , , ,591
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,320.75,04/03/2019,04/03/2019,MCHLE800766,LE800766_20190403_281,   ,GL,  ,   ,N,MID, , , ,592
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-1203.41,04/03/2019,04/03/2019,MCHLE800712,LE800712_20190403_282,   ,GL,  ,   ,N,MID, , , ,593
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,1203.41,04/03/2019,04/03/2019,MCHLE800712,LE800712_20190403_282,   ,GL,  ,   ,N,MID, , , ,594
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-628.93,04/03/2019,04/03/2019,MCHLE511469,LE511469_20190403_285,   ,GL,  ,   ,N,MID, , , ,595
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,628.93,04/03/2019,04/03/2019,MCHLE511469,LE511469_20190403_285,   ,GL,  ,   ,N,MID, , , ,596
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-817.61,04/03/2019,04/03/2019,MCHLE511474,LE511474_20190403_286,   ,GL,  ,   ,N,MID, , , ,597
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,817.61,04/03/2019,04/03/2019,MCHLE511474,LE511474_20190403_286,   ,GL,  ,   ,N,MID, , , ,598
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-243.4,04/03/2019,04/03/2019,MCHLE565439,LE565439_20190403_287,   ,GL,  ,   ,N,MID, , , ,599
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,243.4,04/03/2019,04/03/2019,MCHLE565439,LE565439_20190403_287,   ,GL,  ,   ,N,MID, , , ,600
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-251.22,04/03/2019,04/03/2019,MCHLE565441,LE565441_20190403_288,   ,GL,  ,   ,N,MID, , , ,601
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,251.22,04/03/2019,04/03/2019,MCHLE565441,LE565441_20190403_288,   ,GL,  ,   ,N,MID, , , ,602
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-10.73,04/03/2019,04/03/2019,MCHLE511442,LE511442_20190403_289,   ,GL,  ,   ,N,MID, , , ,603
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,10.73,04/03/2019,04/03/2019,MCHLE511442,LE511442_20190403_289,   ,GL,  ,   ,N,MID, , , ,604
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-22.12,04/03/2019,04/03/2019,MCHLE511453,LE511453_20190403_290,   ,GL,  ,   ,N,MID, , , ,605
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,22.12,04/03/2019,04/03/2019,MCHLE511453,LE511453_20190403_290,   ,GL,  ,   ,N,MID, , , ,606
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-17.13,04/03/2019,04/03/2019,MCHLE511454,LE511454_20190403_291,   ,GL,  ,   ,N,MID, , , ,607
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,17.13,04/03/2019,04/03/2019,MCHLE511454,LE511454_20190403_291,   ,GL,  ,   ,N,MID, , , ,608
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-18.69,04/03/2019,04/03/2019,MCHLE511455,LE511455_20190403_292,   ,GL,  ,   ,N,MID, , , ,609
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,18.69,04/03/2019,04/03/2019,MCHLE511455,LE511455_20190403_292,   ,GL,  ,   ,N,MID, , , ,610
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-20.1,04/03/2019,04/03/2019,MCHLE511458,LE511458_20190403_293,   ,GL,  ,   ,N,MID, , , ,611
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,20.1,04/03/2019,04/03/2019,MCHLE511458,LE511458_20190403_293,   ,GL,  ,   ,N,MID, , , ,612
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-16.38,04/03/2019,04/03/2019,MCHLE511462,LE511462_20190403_294,   ,GL,  ,   ,N,MID, , , ,613
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,16.38,04/03/2019,04/03/2019,MCHLE511462,LE511462_20190403_294,   ,GL,  ,   ,N,MID, , , ,614
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-52.57,04/03/2019,04/03/2019,MCHLE511465,LE511465_20190403_295,   ,GL,  ,   ,N,MID, , , ,615
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,52.57,04/03/2019,04/03/2019,MCHLE511465,LE511465_20190403_295,   ,GL,  ,   ,N,MID, , , ,616
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-15.55,04/03/2019,04/03/2019,MCHLE511483,LE511483_20190403_296,   ,GL,  ,   ,N,MID, , , ,617
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,15.55,04/03/2019,04/03/2019,MCHLE511483,LE511483_20190403_296,   ,GL,  ,   ,N,MID, , , ,618
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-12.14,04/03/2019,04/03/2019,MCHLE511437,LE511437_20190403_297,   ,GL,  ,   ,N,MID, , , ,619
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,12.14,04/03/2019,04/03/2019,MCHLE511437,LE511437_20190403_297,   ,GL,  ,   ,N,MID, , , ,620
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-11.52,04/03/2019,04/03/2019,MCHLE511464,LE511464_20190403_298,   ,GL,  ,   ,N,MID, , , ,621
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,11.52,04/03/2019,04/03/2019,MCHLE511464,LE511464_20190403_298,   ,GL,  ,   ,N,MID, , , ,622
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-14.74,04/03/2019,04/03/2019,MCHLE511482,LE511482_20190403_299,   ,GL,  ,   ,N,MID, , , ,623
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,14.74,04/03/2019,04/03/2019,MCHLE511482,LE511482_20190403_299,   ,GL,  ,   ,N,MID, , , ,624
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-7.56,04/03/2019,04/03/2019,MCHLE511489,LE511489_20190403_300,   ,GL,  ,   ,N,MID, , , ,625
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,7.56,04/03/2019,04/03/2019,MCHLE511489,LE511489_20190403_300,   ,GL,  ,   ,N,MID, , , ,626
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-38.83,04/03/2019,04/03/2019,MCHLE511495,LE511495_20190403_301,   ,GL,  ,   ,N,MID, , , ,627
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,38.83,04/03/2019,04/03/2019,MCHLE511495,LE511495_20190403_301,   ,GL,  ,   ,N,MID, , , ,628
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-9.19,04/03/2019,04/03/2019,MCHLE511496,LE511496_20190403_302,   ,GL,  ,   ,N,MID, , , ,629
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,9.19,04/03/2019,04/03/2019,MCHLE511496,LE511496_20190403_302,   ,GL,  ,   ,N,MID, , , ,630
CN002,GT700000,2670150000,I00011,   ,B,   ,   ,   ,RMB,-65.12,04/03/2019,04/03/2019,MCHLE700046,LE700046_20190403_303,   ,GL,  ,   ,N,MID, , , ,631
